year,area,age_group,day_consultations,modality,priority,center_id,professional_type,total_hours,total_area_hours,weight,day_consultations_center
2023,Cartagena,70-74,20,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,70-74,20,In-person,0,111,GP,142.29535125150656,4932.905510052229,0.028846153846153837,1
2023,Cartagena,70-74,20,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2023,Cartagena,70-74,20,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,1
2023,Cartagena,70-74,20,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,1
2023,Cartagena,70-74,20,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,1
2023,Cartagena,70-74,20,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,1
2023,Cartagena,70-74,20,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2023,Cartagena,70-74,20,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,75-79,17,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2023,Cartagena,75-79,17,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,75-79,17,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,75-79,17,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2023,Cartagena,75-79,17,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,1
2023,Cartagena,75-79,17,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,1
2023,Cartagena,75-79,17,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,1
2023,Cartagena,75-79,17,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,1
2023,Cartagena,75-79,17,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2023,Cartagena,75-79,17,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,80-84,11,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2023,Cartagena,80-84,11,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,80-84,11,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,80-84,11,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2023,Cartagena,80-84,11,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,1
2023,Cartagena,80-84,11,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,1
2023,Cartagena,80-84,11,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2023,Cartagena,80-84,11,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,85-89,7,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,85-89,7,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Cartagena,85-89,7,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2023,Lorca,0-4,60,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,7
2023,Lorca,0-4,60,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,0-4,60,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,8
2023,Lorca,0-4,60,In-person,0,163,GP,32.5,3743.2143768973488,0.008682377424222865,1
2023,Lorca,0-4,60,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,0-4,60,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,0-4,60,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,0-4,60,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,5
2023,Lorca,0-4,60,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,0-4,60,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,0-4,60,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,7
2023,Lorca,0-4,60,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,6
2023,Lorca,0-4,60,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,0-4,60,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,5
2023,Lorca,0-4,60,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,0-4,60,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,10-14,37,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,4
2023,Lorca,10-14,37,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,2
2023,Lorca,10-14,37,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,5
2023,Lorca,10-14,37,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,10-14,37,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,10-14,37,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,3
2023,Lorca,10-14,37,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,4
2023,Lorca,10-14,37,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,4
2023,Lorca,10-14,37,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,3
2023,Lorca,10-14,37,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,2
2023,Lorca,10-14,37,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,15-19,43,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,5
2023,Lorca,15-19,43,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,2
2023,Lorca,15-19,43,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,6
2023,Lorca,15-19,43,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,15-19,43,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,15-19,43,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,3
2023,Lorca,15-19,43,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,15-19,43,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,15-19,43,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,5
2023,Lorca,15-19,43,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,5
2023,Lorca,15-19,43,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,15-19,43,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,4
2023,Lorca,15-19,43,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,2
2023,Lorca,15-19,43,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,20-24,50,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,6
2023,Lorca,20-24,50,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,20-24,50,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,7
2023,Lorca,20-24,50,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,20-24,50,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,20-24,50,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,20-24,50,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,4
2023,Lorca,20-24,50,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,20-24,50,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,20-24,50,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,6
2023,Lorca,20-24,50,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,5
2023,Lorca,20-24,50,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,20-24,50,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,4
2023,Lorca,20-24,50,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,20-24,50,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,25-29,50,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,6
2023,Lorca,25-29,50,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,25-29,50,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,7
2023,Lorca,25-29,50,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,25-29,50,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,25-29,50,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,25-29,50,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,4
2023,Lorca,25-29,50,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,25-29,50,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,25-29,50,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,6
2023,Lorca,25-29,50,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,5
2023,Lorca,25-29,50,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,25-29,50,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,4
2023,Lorca,25-29,50,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,25-29,50,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,30-34,50,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,6
2023,Lorca,30-34,50,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,30-34,50,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,7
2023,Lorca,30-34,50,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,30-34,50,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,30-34,50,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,30-34,50,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,4
2023,Lorca,30-34,50,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,30-34,50,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,30-34,50,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,6
2023,Lorca,30-34,50,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,5
2023,Lorca,30-34,50,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,30-34,50,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,4
2023,Lorca,30-34,50,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,30-34,50,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,35-39,54,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,7
2023,Lorca,35-39,54,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,35-39,54,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,7
2023,Lorca,35-39,54,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,35-39,54,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,35-39,54,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,35-39,54,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,4
2023,Lorca,35-39,54,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,35-39,54,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,35-39,54,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,6
2023,Lorca,35-39,54,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,6
2023,Lorca,35-39,54,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,35-39,54,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,4
2023,Lorca,35-39,54,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,35-39,54,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,40-44,63,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,8
2023,Lorca,40-44,63,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,4
2023,Lorca,40-44,63,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,8
2023,Lorca,40-44,63,In-person,0,163,GP,32.5,3743.2143768973488,0.008682377424222865,1
2023,Lorca,40-44,63,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,40-44,63,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,40-44,63,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,40-44,63,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,5
2023,Lorca,40-44,63,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,40-44,63,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,40-44,63,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,7
2023,Lorca,40-44,63,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,7
2023,Lorca,40-44,63,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,40-44,63,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,5
2023,Lorca,40-44,63,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,4
2023,Lorca,40-44,63,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,2
2023,Lorca,45-49,59,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,7
2023,Lorca,45-49,59,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,45-49,59,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,8
2023,Lorca,45-49,59,In-person,0,163,GP,32.5,3743.2143768973488,0.008682377424222865,1
2023,Lorca,45-49,59,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,45-49,59,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,45-49,59,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,45-49,59,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,4
2023,Lorca,45-49,59,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,45-49,59,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,45-49,59,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,7
2023,Lorca,45-49,59,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,6
2023,Lorca,45-49,59,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,45-49,59,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,5
2023,Lorca,45-49,59,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,45-49,59,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,5-9,52,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,6
2023,Lorca,5-9,52,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,5-9,52,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,7
2023,Lorca,5-9,52,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,5-9,52,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,5-9,52,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,5-9,52,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,4
2023,Lorca,5-9,52,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,5-9,52,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,5-9,52,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,6
2023,Lorca,5-9,52,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,6
2023,Lorca,5-9,52,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,5-9,52,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,4
2023,Lorca,5-9,52,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,5-9,52,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,50-54,49,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,6
2023,Lorca,50-54,49,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,50-54,49,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,6
2023,Lorca,50-54,49,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,50-54,49,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2023,Lorca,50-54,49,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,50-54,49,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,4
2023,Lorca,50-54,49,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,50-54,49,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,50-54,49,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,5
2023,Lorca,50-54,49,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,5
2023,Lorca,50-54,49,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,50-54,49,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,4
2023,Lorca,50-54,49,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2023,Lorca,50-54,49,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,55-59,40,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,5
2023,Lorca,55-59,40,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,2
2023,Lorca,55-59,40,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,5
2023,Lorca,55-59,40,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,55-59,40,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,55-59,40,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,3
2023,Lorca,55-59,40,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,55-59,40,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,55-59,40,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,4
2023,Lorca,55-59,40,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,4
2023,Lorca,55-59,40,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2023,Lorca,55-59,40,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,3
2023,Lorca,55-59,40,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,2
2023,Lorca,55-59,40,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,60-64,32,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,4
2023,Lorca,60-64,32,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,2
2023,Lorca,60-64,32,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,4
2023,Lorca,60-64,32,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2023,Lorca,60-64,32,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2023,Lorca,60-64,32,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,2
2023,Lorca,60-64,32,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,4
2023,Lorca,60-64,32,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,3
2023,Lorca,60-64,32,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,3
2023,Lorca,60-64,32,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,2
2023,Lorca,60-64,32,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,65-69,23,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,3
2023,Lorca,65-69,23,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,65-69,23,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,3
2023,Lorca,65-69,23,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,2
2023,Lorca,65-69,23,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,3
2023,Lorca,65-69,23,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,2
2023,Lorca,65-69,23,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,2
2023,Lorca,65-69,23,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,65-69,23,In-person,0,277,GP,90,3743.2143768973488,0.02404350671323255,1
2023,Lorca,70-74,20,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,2
2023,Lorca,70-74,20,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,70-74,20,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,3
2023,Lorca,70-74,20,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,2
2023,Lorca,70-74,20,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,2
2023,Lorca,70-74,20,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,2
2023,Lorca,70-74,20,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,2
2023,Lorca,70-74,20,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,75-79,17,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,2
2023,Lorca,75-79,17,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,75-79,17,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,2
2023,Lorca,75-79,17,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,1
2023,Lorca,75-79,17,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,2
2023,Lorca,75-79,17,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,2
2023,Lorca,75-79,17,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,1
2023,Lorca,75-79,17,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,80-84,12,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,1
2023,Lorca,80-84,12,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,80-84,12,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,2
2023,Lorca,80-84,12,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,1
2023,Lorca,80-84,12,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,1
2023,Lorca,80-84,12,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,1
2023,Lorca,80-84,12,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,1
2023,Lorca,80-84,12,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,85-89,9,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,1
2023,Lorca,85-89,9,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,85-89,9,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,1
2023,Lorca,85-89,9,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,1
2023,Lorca,85-89,9,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,1
2023,Lorca,85-89,9,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,1
2023,Lorca,85-89,9,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,1
2023,Lorca,85-89,9,In-person,0,276,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,1
2023,Lorca,90-94,4,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,1
2023,Mar Menor,0-4,26,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,4
2023,Mar Menor,0-4,26,In-person,0,140,GP,166.01124312675765,2200.2678548074855,0.07545046970714525,2
2023,Mar Menor,0-4,26,In-person,0,141,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,0-4,26,In-person,0,142,GP,332.0224862535153,2200.2678548074855,0.1509009394142905,4
2023,Mar Menor,0-4,26,In-person,0,143,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,0-4,26,In-person,0,144,GP,280,2200.2678548074855,0.12725723342647247,3
2023,Mar Menor,0-4,26,In-person,0,145,GP,118.57945937625547,2200.2678548074855,0.0538931926479609,1
2023,Mar Menor,0-4,26,In-person,0,146,GP,165,2200.2678548074855,0.0749908696977427,2
2023,Mar Menor,0-4,26,In-person,0,147,GP,75,2200.2678548074855,0.03408675895351941,1
2023,Mar Menor,0-4,26,In-person,0,157,GP,237.1589187525109,2200.2678548074855,0.10778638529592179,3
2023,Mar Menor,0-4,26,In-person,0,158,GP,71.1476756257533,2200.2678548074855,0.03233591558877654,1
2023,Mar Menor,0-4,26,In-person,0,272,GP,168.66666666666666,2200.2678548074855,0.07665733346880364,2
2023,Mar Menor,10-14,19,In-person,0,139,GP,355.7383781287664,2200.2678548074855,0.16167957794388269,3
